action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22916328,[],CHEMBL4735615,Inhibition of Flt4 (unknown origin) in presence of [gamma33]-ATP by liquid scintillation counting analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL4732124,Eur J Med Chem,2021,"{'bei': '16.00', 'le': '0.32', 'lle': '1.89', 'sei': '8.05'}",CHEMBL1336,SORAFENIB,CHEMBL1336,7.44,0,http://www.openphacts.org/units/Nanomolar,3557982,=,1,1,=,,IC50,nM,,36.5,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,36.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22953069,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL4767006,Inhibition of recombinant human FLT4 (800 to end residues) using GGEEEEYFELVKKKK as substrate incubated for 40 mins in presence of [gamma-33ATP] by scintillation counting based radiometry assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCCN4)cc2)no1,,,CHEMBL4765237,Eur J Med Chem,2018,"{'bei': '19.41', 'le': '0.36', 'lle': '3.88', 'sei': '6.51'}",CHEMBL4793380,,CHEMBL4793380,8.22,0,http://www.openphacts.org/units/Nanomolar,3564251,=,1,1,=,,IC50,nM,,6.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.006
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22960871,[],CHEMBL4768786,Inhibition of human FLT4 in presence of ATP,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,,,CHEMBL4765285,Eur J Med Chem,2020,"{'bei': '18.71', 'le': '0.35', 'lle': '5.38', 'sei': '9.77'}",CHEMBL4791998,,CHEMBL1623035,7.62,0,http://www.openphacts.org/units/Nanomolar,3565711,=,1,1,=,,IC50,nM,,23.8,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,23.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22972849,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4771082,"Inhibition of FLT-4 (unknown origin) using poly (Glu, Tyr)4:1 as substrate in presence of ATP measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COCC/C(=N\S(=O)(=O)Cc1ccc(Cl)cc1)Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c(OC)cc23)c(F)c1,,,CHEMBL4765349,Eur J Med Chem,2020,"{'bei': '9.19', 'le': '0.18', 'lle': '0.14', 'sei': '5.34'}",CHEMBL4799113,,CHEMBL4799113,6.45,0,http://www.openphacts.org/units/Nanomolar,3567475,=,1,1,=,,IC50,nM,,358.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,358.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22972850,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4771082,"Inhibition of FLT-4 (unknown origin) using poly (Glu, Tyr)4:1 as substrate in presence of ATP measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,,,CHEMBL4765349,Eur J Med Chem,2020,"{'bei': '13.13', 'le': '0.25', 'lle': '2.54', 'sei': '7.47'}",CHEMBL1230609,FORETINIB,CHEMBL1230609,8.30,0,http://www.openphacts.org/units/Nanomolar,3567483,=,1,1,=,,IC50,nM,,4.95,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,4.95
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289606,[],CHEMBL4839137,Inhibition of human FLT4/VEGFR3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)CC5)ncnc4s3)cc2)CC1,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '11.29', 'le': '0.23', 'lle': '0.82', 'sei': '10.26'}",CHEMBL4874448,,CHEMBL4874448,6.96,0,http://www.openphacts.org/units/Nanomolar,3623929,=,1,1,=,,IC50,nM,,110.4,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,110.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289715,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '16.56', 'le': '0.33', 'lle': '2.15', 'sei': '8.34'}",CHEMBL1336,SORAFENIB,CHEMBL1336,7.70,1,http://www.openphacts.org/units/Nanomolar,3623935,=,1,1,=,,IC50,nM,,20.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,20.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289716,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '20.49', 'le': '0.40', 'lle': '4.45', 'sei': '8.22'}",CHEMBL2079588,TELATINIB,CHEMBL2079588,8.40,1,http://www.openphacts.org/units/Nanomolar,3623936,=,1,1,=,,IC50,nM,,4.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289717,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '18.92', 'le': '0.35', 'lle': '3.30', 'sei': '11.76'}",CHEMBL491473,CEDIRANIB,CHEMBL491473,8.52,1,http://www.openphacts.org/units/Nanomolar,3623937,=,1,1,=,,IC50,nM,,3.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,3.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289718,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '16.75', 'le': '0.32', 'lle': '4.19', 'sei': '6.16'}",CHEMBL477772,PAZOPANIB,CHEMBL477772,7.33,1,http://www.openphacts.org/units/Nanomolar,3623938,=,1,1,=,,IC50,nM,,47.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,47.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289719,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '18.04', 'le': '0.33', 'lle': '3.58', 'sei': '8.36'}",CHEMBL2220486,LUCITANIB,CHEMBL2220486,8.00,1,http://www.openphacts.org/units/Nanomolar,3623939,=,1,1,=,,IC50,nM,,10.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,10.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289720,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '14.64', 'le': '0.32', 'lle': '2.53', 'sei': '11.09'}",CHEMBL24828,VANDETANIB,CHEMBL24828,6.96,0,http://www.openphacts.org/units/Nanomolar,3623940,=,1,1,=,,IC50,nM,,110.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,110.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289721,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '22.02', 'le': '0.40', 'lle': '4.18', 'sei': '10.42'}",CHEMBL572881,MOTESANIB,CHEMBL572881,8.22,1,http://www.openphacts.org/units/Nanomolar,3623941,=,1,1,=,,IC50,nM,,6.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,6.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23289722,[],CHEMBL4839223,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,,,CHEMBL4837240,J Med Chem,2021,"{'bei': '19.41', 'le': '0.38', 'lle': '4.21', 'sei': '7.17'}",CHEMBL1289601,LENVATINIB,CHEMBL1289601,8.28,1,http://www.openphacts.org/units/Nanomolar,3623942,=,1,1,=,,IC50,nM,,5.2,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,5.2
,Not Active,23331883,[],CHEMBL4881423,Bayer in-house kinase assay with FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1,,,CHEMBL4507270,,2021,"{'bei': '11.38', 'le': '0.22', 'lle': '-1.23', 'sei': '7.22'}",CHEMBL3907057,BAY-826,CHEMBL3907057,6.36,0,http://www.openphacts.org/units/Nanomolar,3359669,=,54,1,=,,IC50,nM,,440.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.44
,,23372750,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '1.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '1.0'}]",CHEMBL4884715,FLT4(FLT4LGY1) Takeda global kinase panel,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,,,CHEMBL4507327,,2021,"{'bei': '14.91', 'le': '0.27', 'lle': '3.65', 'sei': '8.87'}",CHEMBL4088216,TP-030-1,CHEMBL4088216,6.00,0,http://www.openphacts.org/units/Nanomolar,3359782,=,54,1,=,,IC50,nM,,1000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,pIC50,,UO_0000065,,6.0
,,23373159,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '1.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '1.0'}]",CHEMBL4885006,FLT4(FLT4LGY1) Takeda global kinase panel,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,,,CHEMBL4507326,,2021,"{'bei': '12.46', 'le': '0.26', 'lle': '2.88', 'sei': '8.87'}",CHEMBL4549667,TP-030-2,CHEMBL4549667,6.00,0,http://www.openphacts.org/units/Nanomolar,3359780,=,54,1,=,,IC50,nM,,1000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,pIC50,,UO_0000065,,6.0
,,23373520,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '1.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '1.0'}]",CHEMBL4885297,FLT4(FLT4LGY1) Takeda global kinase panel,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,,,CHEMBL4507327,,2021,"{'bei': '13.09', 'le': '0.26', 'lle': '4.87', 'sei': '5.89'}",CHEMBL4097778,TP-030n,CHEMBL4097778,6.00,0,http://www.openphacts.org/units/Nanomolar,3489319,=,54,1,=,,IC50,nM,,1000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,pIC50,,UO_0000065,,6.0
,ND,24736399,[],CHEMBL5117016,Inhibition of FLT4 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1c2ccccc2-c2n[nH]c3cccc1c23,,,CHEMBL5113453,Bioorg Med Chem,2022,,CHEMBL7064,,CHEMBL7064,,0,,3858645,,1,0,,,IC50,,,,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,,,,
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24736400,[],CHEMBL5117016,Inhibition of FLT4 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(F)cc1,,,CHEMBL5113453,Bioorg Med Chem,2022,"{'bei': '11.68', 'le': '0.21', 'lle': '0.03', 'sei': '5.86'}",CHEMBL5191468,,CHEMBL5191468,6.10,0,http://www.openphacts.org/units/Nanomolar,3858651,=,1,1,=,,IC50,nM,,791.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,791.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24862051,[],CHEMBL5150425,Inhibition of VEGFR3 (unknown origin) by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,,CHEMBL5149968,Eur J Med Chem,2021,"{'bei': '14.64', 'le': '0.32', 'lle': '2.53', 'sei': '11.09'}",CHEMBL24828,VANDETANIB,CHEMBL24828,6.96,1,http://www.openphacts.org/units/Nanomolar,3884477,=,1,1,=,,IC50,nM,,110.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,110.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24862960,[],CHEMBL5150851,Inhibition of FLT4 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(-c3cccc(NC4CCNC4)n3)n2cc1-c1cnn(C)c1,,,CHEMBL5149977,J Med Chem,2021,"{'bei': '23.11', 'le': '0.42', 'lle': '6.42', 'sei': '11.07'}",CHEMBL5176837,,CHEMBL5176837,9.00,0,http://www.openphacts.org/units/Nanomolar,3884745,=,1,1,=,,IC50,nM,,1.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,1.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867121,[],CHEMBL5151912,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '16.56', 'le': '0.33', 'lle': '2.15', 'sei': '8.34'}",CHEMBL1336,SORAFENIB,CHEMBL1336,7.70,0,http://www.openphacts.org/units/Nanomolar,3885685,=,1,1,=,,IC50,nM,,20.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,20.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867122,[],CHEMBL5151912,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL5150004,J Med Chem,2021,,CHEMBL24828,VANDETANIB,CHEMBL24828,,1,http://www.openphacts.org/units/Nanomolar,3885690,=,1,1,=,,IC50,nM,,0.11,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,0.11
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867139,[],CHEMBL5151924,Inhibition of VEGFR3 (unknown origin) by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '15.20', 'le': '0.30', 'lle': '1.65', 'sei': '7.95'}",CHEMBL1946170,REGORAFENIB,CHEMBL1946170,7.34,0,http://www.openphacts.org/units/Nanomolar,3885694,=,1,1,=,,IC50,nM,,46.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,46.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867149,[],CHEMBL5151934,Inhibition of VEGFR3 (unknown origin) by ELISA method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)NC5CC5)CC4)c(Cl)c3)c2cc1C(N)=O,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '16.74', 'le': '0.32', 'lle': '4.49', 'sei': '6.25'}",CHEMBL5201128,,CHEMBL5201128,8.28,0,http://www.openphacts.org/units/Nanomolar,3885696,=,1,1,=,,IC50,nM,,5.2,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,5.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867189,[],CHEMBL5151974,Inhibition of VEGFR3 (unknown origin) by FISH assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc2c(C(Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '15.50', 'le': '0.29', 'lle': '4.33', 'sei': '8.30'}",CHEMBL5201102,,CHEMBL5201102,8.40,0,http://www.openphacts.org/units/Nanomolar,3885693,=,1,1,=,,IC50,nM,,4.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24885017,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5156969,Inhibition of human recombinant FLT4 (800 to end residues) using GGEEEEYFELVKKKK as substrate in presence of ATP incubated for 40 mins by radiometric based scintillation method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1c2ccc(-c3cnc4[nH]ccc4c3)cc2OCCN1Cc1ccc(F)cc1,,,CHEMBL5154685,J Med Chem,2022,"{'bei': '19.42', 'le': '0.35', 'lle': '3.12', 'sei': '12.92'}",CHEMBL5181357,,CHEMBL5181357,7.52,0,http://www.openphacts.org/units/Nanomolar,3889173,=,1,1,=,,IC50,nM,,30.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.03
,,24918270,[],CHEMBL5165270,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,,,CHEMBL5154877,J Med Chem,2022,,CHEMBL3134157,,CHEMBL3134157,,0,http://www.openphacts.org/units/Nanomolar,3894681,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,,24918271,[],CHEMBL5165270,Inhibition of VEGFR3 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)cc(CS(=O)(=O)c2ccccc2)c1Br,,,CHEMBL5154877,J Med Chem,2022,,CHEMBL5175977,,CHEMBL5175977,,0,http://www.openphacts.org/units/Nanomolar,3894697,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,10.0
,,24957888,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'In-vitro potency', 'standard_type': 'Selectivity Remarks', 'standard_units': None, 'standard_value': None, 'text_value': 'In-vitro potency', 'type': 'Selectivity Remarks', 'units': None, 'value': None}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/BAY-826', 'standard_type': 'Selectivity Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/BAY-826', 'type': 'Selectivity Source Knowledge', 'units': None, 'value': None}]",CHEMBL5213466,Selectivity interaction (Enzymatic assay (Bayer)) EUB0000713a FLT4,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1,,,CHEMBL5212743,,2023,"{'bei': '11.38', 'le': '0.22', 'lle': '-1.23', 'sei': '7.22'}",CHEMBL3907057,BAY-826,CHEMBL3907057,6.36,0,http://www.openphacts.org/units/Nanomolar,3898479,=,65,1,=,,IC50,nM,,440.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,uM,UO_0000065,,0.44
